image_id,question_id,question_type,question,answers_x,multiple_choice_answer,answer_type,pid_x,output_x,processed_ans_x,answer_similarity_model,correct_model,filename_x,model,trained_dataset_x,strategy_x,blind_x,condition,meta_model_x,model_raw_x,family_x,model_size_x,finetuned,model_type_x,confidence,correct_human,answer_similarity_human,MG,human_correct,model_correct,cc_quadrant,answers_y,pid_y,output_y,processed_ans_y,answer_similarity,correct,filename_y,trained_dataset_y,strategy_y,blind_y,meta_model_y,model_raw_y,family_y,model_size_y,model_type_y
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_A2_vqa_10_blind_instfold_0/vqa_1k_inst_blind.jsonl,InternVL 3.5 (8B),VQA,JS,Blind,inst blind,open-source model,InternVL3_5-8B_A2_vqa_10_blind_inst,InternVL,8,JS-Blind VQA (n=10),vlm,0.7,3.333333333333333,0.2595915835723281,33.3,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_A2_vqa_10_blind_instfold_0/vqa_1k_inst_blind.jsonl,VQA,JS,Blind,open-source model,InternVL3_5-8B_A2_vqa_10_blind_inst,InternVL,8,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_SFT_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,LLaVA‑Mistral (7B),VQA,SFT,Blind,inst blind,open-source model,llava-v1.6-mistral-7b-hf_SFT_vqa_gt,LLaVA,7,SFT-VQA,vlm,0.7,3.333333333333333,0.2595915835723281,33.3,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_SFT_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,VQA,SFT,Blind,open-source model,llava-v1.6-mistral-7b-hf_SFT_vqa_gt,LLaVA,7,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_A1_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,LLaVA‑Mistral (7B),VQA,JS,Blind,inst blind,open-source model,llava-v1.6-mistral-7b-hf_A1_vqa_gt,LLaVA,7,JS VQA (GT),vlm,0.7,3.333333333333333,0.2595915835723281,33.3,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_A1_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,VQA,JS,Blind,open-source model,llava-v1.6-mistral-7b-hf_A1_vqa_gt,LLaVA,7,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_SFT_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,InternVL 3.5 (8B),VQA,SFT,Blind,inst blind,open-source model,InternVL3_5-8B_SFT_vqa_gt,InternVL,8,SFT-VQA,vlm,0.7,3.333333333333333,0.2595915835723281,33.3,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_SFT_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,VQA,SFT,Blind,open-source model,InternVL3_5-8B_SFT_vqa_gt,InternVL,8,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_SFT_vqa_15_blind_instfold_0/vqa_1k_inst_blind.jsonl,InternVL 3.5 (8B),VQA,SFT,Blind,inst blind,open-source model,InternVL3_5-8B_SFT_vqa_15_blind_inst,InternVL,8,SFT-Blind VQA,vlm,0.7,3.333333333333333,0.2595915835723281,33.3,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_SFT_vqa_15_blind_instfold_0/vqa_1k_inst_blind.jsonl,VQA,SFT,Blind,open-source model,InternVL3_5-8B_SFT_vqa_15_blind_inst,InternVL,8,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_A1_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,InternVL 3.5 (8B),VQA,JS,Blind,inst blind,open-source model,InternVL3_5-8B_A1_vqa_gt,InternVL,8,JS VQA (GT),vlm,0.7,3.333333333333333,0.2595915835723281,33.3,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/InternVL3_5-8B/InternVL3_5-8B_A1_vqa_gtfold_0/vqa_1k_inst_blind.jsonl,VQA,JS,Blind,open-source model,InternVL3_5-8B_A1_vqa_gt,InternVL,8,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_SFT_mmstar_15_blind_instfold_0/vqa_1k_inst_blind.jsonl,LLaVA‑Mistral (7B),VQA,SFT,Blind,inst blind,open-source model,llava-v1.6-mistral-7b-hf_SFT_mmstar_15_blind_inst,LLaVA,7,SFT-Blind MMStar,vlm,0.7,3.333333333333333,0.2595915835723281,0.0,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_SFT_mmstar_15_blind_instfold_0/vqa_1k_inst_blind.jsonl,VQA,SFT,Blind,open-source model,llava-v1.6-mistral-7b-hf_SFT_mmstar_15_blind_inst,LLaVA,7,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_A4_mmstar_15_blind_instfold_0/vqa_1k_inst_blind.jsonl,LLaVA‑Mistral (7B),VQA,JS,Blind,inst blind,open-source model,llava-v1.6-mistral-7b-hf_A4_mmstar_15_blind_inst,LLaVA,7,JS-Blind MMStar (n=15),vlm,0.7,3.333333333333333,0.2595915835723281,0.0,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/finetuned/llava-v1.6-mistral-7b-hf/llava-v1.6-mistral-7b-hf_A4_mmstar_15_blind_instfold_0/vqa_1k_inst_blind.jsonl,VQA,JS,Blind,open-source model,llava-v1.6-mistral-7b-hf_A4_mmstar_15_blind_inst,LLaVA,7,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/pretrained/llava-v1.6-vicuna-7b-hf/vqa_1k_inst_blind.jsonl,LLaVA‑Vicuna (7B),Pretrained,Pretrained,Pretrained,inst blind,open-source model,llava-v1.6-vicuna-7b-hf,LLaVA,7,Pretrained,vlm,0.7,3.333333333333333,0.2595915835723281,0.0,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/pretrained/llava-v1.6-vicuna-7b-hf/vqa_1k_inst_blind.jsonl,Pretrained,Pretrained,Pretrained,open-source model,llava-v1.6-vicuna-7b-hf,LLaVA,7,vlm
COCO_val2014_000000232610.jpg,232610007,why is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why is the woman's mouth open? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",smiling,other,540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/pretrained/llava-v1.6-mistral-7b-hf_vqa_1k_inst_blind.jsonl,LLaVA‑Mistral (7B),Pretrained,Pretrained,Pretrained,inst blind,open-source model,llava-v1.6-mistral-7b-hf,LLaVA,7,Pretrained,vlm,0.7,3.333333333333333,0.2595915835723281,0.0,0,1,Model-Only,"[{'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'talking on phone', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'smiling', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': ""she's smiling"", 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'talking', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",540,Talking,talking,37.0,66.7,/home/work/yuna/HPA/evaluation/scored/pretrained/llava-v1.6-mistral-7b-hf_vqa_1k_inst_blind.jsonl,Pretrained,Pretrained,Pretrained,open-source model,llava-v1.6-mistral-7b-hf,LLaVA,7,vlm
